State,Year,Carbon_Emissions_MtCO2,GDP_BillionINR,Urbanization_Percent,Energy_Use_TWh
Gujarat,2013,0.5725448920358498,0.3363358955677394,0.14703229298213966,0.3348732986610601
Gujarat,2014,0.6863139093547665,0.6975475662959267,0.5147032292982139,0.48409317251300205
Gujarat,2015,0.4534813255509839,0.7038685468377144,0.17589752841421613,0.25373464645346905
Gujarat,2016,0.2926992632283992,0.21710084939709035,0.6682302002525708,0.1589022905831581
Gujarat,2017,0.4310592287819347,0.821523004480002,0.7495940826267363,0.2288370034303419
Gujarat,2018,0.49746435747775325,0.6248267582747392,0.7216308858019124,0.4556545313710302
Gujarat,2019,0.7267566102127387,0.46117903859010334,0.7268627097239763,0.32754232599313926
Gujarat,2020,0.623768060472682,0.39301476020480347,0.1961031932166697,0.4465253955958836
Gujarat,2021,0.11153637610436001,0.38139336286250763,0.7820674724878224,0.13591346685847072
Gujarat,2022,0.7157847733869167,0.30620149943006586,0.3958145408623489,0.35227398472944554
Gujarat,2023,0.8371447708353267,0.523798796868963,0.9278369114198087,0.5042602633617351
Gujarat,2024,0.3636653589768124,0.8703071679052032,0.6817607793613567,0.3624266902733208
Haryana,1980,0.3464421267502312,0.4672614101125878,0.13638823741656142,0.26291911032422266
Haryana,1981,0.19050808535068414,0.008626030007046412,0.1641710265199351,0.10243996901626645
Haryana,1982,0.4063088061748477,0.36879751454170884,0.3898610860544831,0.2901958614584486
Haryana,1983,0.2873090294389692,0.5680280004544561,0.7288471946599314,0.13619010733650547
Haryana,1984,0.4451567633081363,0.0023003400767198645,0.6642612303806603,0.34212127918557045
Haryana,1985,0.714987401524575,0.664286724842005,0.5266101389139455,0.37202611486112647
Haryana,1986,0.5711415175581283,0.45118944437652897,0.19556197005231823,0.4614916454575633
Haryana,1987,0.5080534558096513,0.24648036979688603,0.5529496662457153,0.2777193758990815
Haryana,1988,0.029885497400567722,0.5751939237899276,0.658127367851344,0.04204935266128139
Haryana,1989,0.6234810066022389,0.37722143329062835,0.1515424860184016,0.2947880933938254
Haryana,1990,0.5169521257933849,0.36372079369679744,0.5515064044741115,0.49286267566670355
Haryana,1991,0.6387267566102127,0.11320016098259825,0.5877683564856576,0.5376231050127255
Haryana,1992,0.20929416642745508,0.20362885858353758,0.6646220458235612,0.13649441186234368
Haryana,1993,0.7871336076292539,0.35157940137000043,0.612484214324373,0.7834734978422043
Haryana,1994,0.20128855292954423,0.4237250753158774,0.6740032473389861,0.12266238796060638
Haryana,1995,0.5844097853474947,0.5974803201520819,0.2417463467436407,0.5118125484120837
Haryana,1996,0.14279335310815552,0.4922863159101002,0.5087497744903482,0.0857308841429678
Haryana,1997,0.6559499888367938,0.19163247617883356,0.6218654158397979,0.3270997012282837
Haryana,1998,0.11491723280068894,0.6084477011610409,0.16922244272054843,0.12836118180812214
Haryana,1999,0.32178738876662516,0.18769405378867365,0.20855132599675263,0.25722031647670685
Haryana,2000,0.8101936018881764,0.6648875643297569,0.20692765650369832,0.7363339603850836
Haryana,2001,0.5227250980767391,0.3306149696156138,0.5258885080281436,0.5260042049352661
Haryana,2002,0.614805600739961,0.6785565645638528,0.07035901136568651,0.4834845634613257
Haryana,2003,0.5025994322712339,0.07375412635642653,0.8455709904383907,0.47465973221201724
Haryana,2004,0.5598826268618633,0.4605658369574368,0.824102471585784,0.38015934491534803
Haryana,2005,0.30188498708257583,0.41495285803960325,0.7678152624932347,0.18512780790085204
Haryana,2006,0.5781583899467355,0.3570391524827406,0.23705574598592816,0.4393327431669801
Haryana,2007,0.630306509743884,0.35906713292229536,0.23146310662096337,0.47546198959831804
Haryana,2008,0.15012917424169936,0.43773472132095215,0.7026880750496121,0.07577182693371694
Haryana,2009,0.7282556693139411,0.3899000883599025,0.45625112754825914,0.3689554055549408
Haryana,2010,0.3156954677383344,0.3409877903215394,0.6312466173552227,0.13087861015823835
Haryana,2011,0.4653462188626288,0.2509062139008199,0.7495940826267363,0.46519862786322896
Haryana,2012,0.7661786750869134,0.2249745545850509,0.9244091647122498,0.8002655748589135
Haryana,2013,0.2766242464835901,0.11158817653064448,0.4975644957604185,0.25785658957618673
Haryana,2014,0.5445092973559148,0.1936057099766238,0.7699801551506406,0.45900188115525065
Haryana,2015,0.401269416004848,0.36201344412693137,0.40267003427746717,0.4211297997122939
Haryana,2016,0.24112525117213662,0.727061108044558,0.5610680137109868,0.15740843200177052
Haryana,2017,0.21414218735049273,0.2095283488510956,0.3985206566841061,0.233622883700343
Haryana,2018,0.7198992121965999,0.6288085462843612,0.8603644235973299,0.7322120172623658
Haryana,2019,0.7741523937103307,0.35030296085144175,0.591737326357568,0.5854265796171296
Haryana,2020,0.3306222690013715,0.5434453847305534,0.26646220458235614,0.14017373022020582
Haryana,2021,0.4627627340286416,0.2931095955165052,0.801190690961573,0.22977758105566004
Haryana,2022,0.7363569674353331,0.37481218860394694,0.6384629262132419,0.37816753347349785
Haryana,2023,0.26475935317194527,0.3885832255897185,0.7746707559083529,0.10985393382759764
Haryana,2024,0.6070870411124931,0.25864001100427125,0.9527331769799746,0.4551565785105676
Himachal Pradesh,1980,0.46384715976142626,0.5190623293459856,0.5100126285405014,0.3166426911585703
Himachal Pradesh,1981,0.2652377762893503,0.0,0.2870286848277106,0.28081774925307074
Himachal Pradesh,1982,0.20798647657321467,0.17668409205834226,0.025076673281616446,0.2261259267456014
Himachal Pradesh,1983,0.6092877874525563,0.04661941449349642,0.2610499729388417,0.37825052561690825
Himachal Pradesh,1984,0.7331036902369787,0.26119053734711906,0.3059714955800108,0.6244052229722253
Himachal Pradesh,1985,0.04892673747328804,0.0902273712409023,0.5240844308136388,0.042934602190992585
Himachal Pradesh,1986,0.09208050266322201,0.19422303232426186,0.04221540681941188,0.05510678322452141
Himachal Pradesh,1987,0.35199183491212965,0.4614641528212279,0.6362980335558361,0.20023237800154917
Himachal Pradesh,1988,0.25879501164162916,0.04794903185763989,0.17878405195742375,0.13566449042823944
Himachal Pradesh,1989,0.44502918381016165,0.6275030645364795,0.8130976005773046,0.417699457784663
Himachal Pradesh,1990,0.05798488182949,0.6080505427275955,0.1268266281796861,0.062078123270997
Himachal Pradesh,1991,0.5263611137690172,0.5276964045584527,0.5753202237055746,0.417699457784663
Himachal Pradesh,1992,0.45797850285459124,0.1842822980167784,0.7995670214685188,0.42337058758437535
Himachal Pradesh,1993,0.07300736771600802,0.25999435265824383,0.6855493415118167,0.046890561026889446
Himachal Pradesh,1994,0.1759002328325838,0.22068018091116076,0.43243730831679594,0.2019475489653646
Himachal Pradesh,1995,0.5577456702707874,0.3866441348588351,0.6869926032834205,0.2935155471948655
Himachal Pradesh,1996,0.36143271776225555,0.10791073275534746,0.6052679054663539,0.20994245878056877
Himachal Pradesh,1997,0.6026855484323669,0.5799692437683507,0.25672018762403026,0.5766017483678212
Himachal Pradesh,1998,0.7947564826332407,0.6046107268489894,0.4434421793252751,0.5397809007413965
Himachal Pradesh,1999,0.31135776480719546,0.16928819358255548,0.7109868302363341,0.2763638375567113
Himachal Pradesh,2000,0.5757024846107229,0.572751713383474,0.32924409164712254,0.5144129689056103
Himachal Pradesh,2001,0.15558319778011673,0.2584575221983897,0.17878405195742375,0.1493305300431559
Himachal Pradesh,2002,0.4355245112110484,0.3494048412121731,0.0319321666967346,0.41031315702113536
Himachal Pradesh,2003,0.6618186457436289,0.20587661048823996,0.2554573335738769,0.6687783556489986
Himachal Pradesh,2004,0.5638694861735719,0.38712331514266607,0.30543027241565945,0.30341927630850946
Himachal Pradesh,2005,0.22007463400631516,0.6864057416865066,0.8385350893018221,0.13533252185459776
Himachal Pradesh,2006,0.5036838580040187,0.6017562487208615,0.8473750676528956,0.5042049352661282
Himachal Pradesh,2007,0.4045226932032022,0.20787908173987574,0.6265560165975104,0.26690273320792296
Himachal Pradesh,2008,0.8144675150703281,0.7015075733835564,0.6178964459678875,0.6080557707203719
Himachal Pradesh,2009,0.7530698816700155,0.39832812782379357,0.19502074688796678,0.46519862786322896
Himachal Pradesh,2010,0.27199948968200804,0.33952552518021756,0.7800829875518672,0.11961934270222419
Himachal Pradesh,2011,0.6348674767964787,0.5166042247532134,0.38751578567562694,0.26991811441850166
Himachal Pradesh,2012,0.6468918444805918,0.4848986588642564,0.5872271333213062,0.647117406218878
Himachal Pradesh,2013,0.706790418779702,0.14051795032497727,0.4656323290636839,0.39999446719043924
Himachal Pradesh,2014,0.4097534526201639,0.5704870861698407,0.14432617716038243,0.40771273652760875
Himachal Pradesh,2015,0.22262622396580872,0.5508919091331331,0.37921703048890487,0.09737744826823061
Himachal Pradesh,2016,0.4864606257774376,0.6386847227239575,0.6063503517950568,0.5265851499391392
Himachal Pradesh,2017,0.6977322744235,0.4087111522048867,0.6510914667147754,0.5558813765630187
Himachal Pradesh,2018,0.3088699645966893,0.7040612393187635,0.530939924228757,0.13226181254841207
Himachal Pradesh,2019,0.6845915861321085,0.9755822128749583,0.7714234169222444,0.6678654420714839
Himachal Pradesh,2020,0.7125952859375497,0.6746693567740532,0.18419628360093815,0.6074748257164988
Himachal Pradesh,2021,0.8344018116288712,0.8251131283428075,0.29424499368572976,0.506113754564568
Himachal Pradesh,2022,0.4641023187573757,0.5580344817504327,0.09796139274760957,0.37598207369702336
Himachal Pradesh,2023,0.8805218001467163,0.6696522881839676,0.2617716038246437,0.4752960053114971
Himachal Pradesh,2024,0.1885306031320767,0.39924685103791985,0.22785495219195373,0.1494411862343698
Jharkhand,1980,0.39715497719516474,0.19260653470829164,0.39707739491250227,0.2628361181808122
Jharkhand,1981,0.5684304532261665,0.10231990366160845,0.12718744362258705,0.6003928294788093
Jharkhand,1982,0.5336969349025611,0.31772753165444945,0.34511997113476456,0.4815480801150825
Jharkhand,1983,0.24192262303447837,0.5536539655111855,0.6586685910156954,0.1069768728560363
Jharkhand,1984,0.0685420852868944,0.4507907161469039,0.4508388959047447,0.09015713179152372
Jharkhand,1985,0.23436353777947883,0.5058244343877197,0.3671297131517228,0.22192099147947325
Jharkhand,1986,0.5597231524893949,0.0841958218697332,0.19862890131697636,0.3016211132012836
Jharkhand,1987,0.06943514177271712,0.3728589697074469,0.8280714414576943,0.08152594887683966
Jharkhand,1988,0.6421395081810353,0.6007341151834023,0.7174815082085514,0.37108553723580834
Jharkhand,1989,0.28373680349567826,0.4038669574190824,0.2832401226772505,0.20131127586588468
Jharkhand,1990,0.6317736739705928,0.5488129103177405,0.1652534728486379,0.45227951753900625
Jharkhand,1991,0.0711893598698689,0.4489344321644959,0.34060977809850257,0.07765298218435321
Jharkhand,1992,0.10257391637163907,0.5787722741813857,0.4456070719826808,0.07474825716498837
Jharkhand,1993,0.5772972283354064,0.6158116150396679,0.7559083528775031,0.4613256611707425
Jharkhand,1994,0.7548240997671672,0.5895803208781126,0.48024535450117267,0.6782671240455903
Jharkhand,1995,0.4343444008547826,0.5068599111927057,0.5058632509471406,0.20416067278964256
Jharkhand,1996,0.34561286001339586,0.514648258713399,0.5157856756269168,0.34383645014938585
Jharkhand,1997,0.5758619589831914,0.2842934239472015,0.06729208010102833,0.5236527608719709
Jharkhand,1998,0.4122731477051638,0.6204792077552641,0.31066209633772324,0.39086533141529267
Jharkhand,1999,0.20505214811979716,0.6303202600053414,0.8580191232184736,0.19829589465530595
Jharkhand,2000,0.5742672152585079,0.6110818191504539,0.17661915930001804,0.3595772933495629
Jharkhand,2001,0.6898223455490702,0.28508577856886785,0.1259245895724337,0.3502821732875954
Jharkhand,2002,0.41074219372946763,0.11499188709711919,0.39942269529135843,0.4426247648555936
Jharkhand,2003,0.23423595828150418,0.5392816965886171,0.11491971856395455,0.18775589244218213
Jharkhand,2004,0.23850987146365576,0.26978340540987084,0.10950748692044021,0.12847183799933606
Jharkhand,2005,0.5334098810321181,0.2496246715446775,0.7035901136568645,0.230358526059533
Jharkhand,2006,0.4684719165630083,0.16325605553781905,0.3916651632689878,0.34472169967909705
Jharkhand,2007,0.8624693011832998,0.45549304060297446,0.33736243911239394,0.5558813765630187
Jharkhand,2008,0.3222020221350429,0.10309616787243367,0.2099945877683565,0.133423702556158
Jharkhand,2009,0.40739323190763244,0.3952046258753822,0.31030128089482223,0.42500276640478035
Jharkhand,2010,0.22498644467834017,0.33570424882996225,0.9042034999097962,0.21907159455571537
Jharkhand,2011,0.2673747328804261,0.46463867314547724,0.16128450297672742,0.1581553612924643
Jharkhand,2012,0.2143016617229611,0.6548190878581563,0.423777737687173,0.08763970344140753
Jharkhand,2013,0.5532165980926864,0.3400147129146936,0.5150640447411149,0.4556545313710302
Jharkhand,2014,0.30147035371415815,0.5855636049034939,0.7975825365325634,0.2992973331857917
Jharkhand,2015,0.45325806142952824,0.6852227040406358,0.8055204762763847,0.28377780236804245
Jharkhand,2016,0.7889835103498867,0.559580927211887,0.06458596427927116,0.3538508354542437
Jharkhand,2017,0.5952221478008483,0.4926801385266639,0.44506584881832933,0.3166980192541773
Jharkhand,2018,0.16881957069498932,0.4862064953064076,0.48259065488002895,0.06633838663273209
Jharkhand,2019,0.23331100692118772,0.26567956574728285,0.7871188886884358,0.10705986499944672
Jharkhand,2020,0.44040442700857974,0.7096030122818892,0.7800829875518672,0.3070156025229612
Jharkhand,2021,0.6213121551366695,0.6804695574332499,0.7329965722532924,0.28267124045590347
Jharkhand,2022,0.769591426657736,0.34904575033608354,0.9482229839437127,0.49773154808011505
Jharkhand,2023,0.6210251012662265,0.1538131428437996,0.15930001804077215,0.5130850946110436
Jharkhand,2024,0.1121742735942334,0.8582366126310118,0.10644055565578209,0.0792851610047582
Karnataka,1980,0.03569036455841546,0.5724769990520394,0.24896265560165975,0.017317693924975095
Karnataka,1981,0.24616464134213628,0.2698475708287131,0.7948764207108064,0.20648445280513444
Karnataka,1982,0.5025994322712339,0.44746490671584316,0.31030128089482223,0.3210689388071262
Karnataka,1983,0.7166778298727394,0.09617729121073082,0.5560165975103735,0.573503375013832
Karnataka,1984,0.3122189264185245,0.16600202150503032,0.2520295868663178,0.2835841540334182
Karnataka,1985,0.5654961247727489,0.26957579986511526,0.5462745805520476,0.566449042823946
Karnataka,1986,0.41750390712212543,0.21980403841840684,0.15893920259787114,0.23146508797167203
Karnataka,1987,0.20492456862182246,0.3012120984976462,0.015875879487642075,0.16028549297333183
Karnataka,1988,0.7360380186903964,0.675890069528235,0.23795778459318062,0.7631680867544539
Karnataka,1989,0.6133065416387586,0.48094198759350837,0.6209633772325455,0.5186455682195419
Karnataka,1990,0.30778553886390453,0.24759433641085338,0.37416561428829154,0.2224189443399358
Karnataka,1991,0.41453768379421424,0.5944965300636572,0.5220999458776836,0.2473442514108664
Karnataka,1992,0.5046725991133224,0.25159201860679414,0.6714775392386795,0.37847183799933604
Karnataka,1993,0.6538130322457181,0.6170649010645769,0.7311924950387875,0.4877171627752573
Karnataka,1994,0.8095875992727967,0.43483177573577825,0.7885621504600396,0.3462432223082882
Karnataka,1995,0.7839760150543806,0.46203830577392624,0.13837272235251669,0.813765630187009
Karnataka,1996,0.42764647721111215,0.09046146709618907,0.7019664441638102,0.22944561248201834
Karnataka,1997,0.6046311357764806,0.45596908129444613,0.5839797943351975,0.4272435542768618
Karnataka,1998,0.2696073740949829,0.18402916838281366,0.7030488904925131,0.26084430673896203
Karnataka,1999,0.4432430708385162,0.34953395694794737,0.8378134584160203,0.29174504813544316
Karnataka,2000,0.41492042228813825,0.28497530416272665,0.15262493234710445,0.35343587473719157
Karnataka,2001,0.15465824641980033,0.5092985895577551,0.11726501894281072,0.1253734646453469
Karnataka,2002,0.5935317194526839,0.4853688128200545,0.18834566119429913,0.41072811773818746
Karnataka,2003,0.2963033840461838,0.7381244428449967,0.5543929280173191,0.21091070045369037
Karnataka,2004,0.059866679424616466,0.49622513074930497,0.8677611401767996,0.03383313046364944
Karnataka,2005,0.7129142346824865,0.622437528489348,0.683384448854411,0.5560196968020361
Karnataka,2006,0.26300513507479345,0.4691840179835851,0.1261049972938842,0.257579949098152
Karnataka,2007,0.3355021847989028,0.5220859530124683,0.11816705755006313,0.32826159123602966
Karnataka,2008,0.46368768538895794,0.6673388010642435,0.4248601840158759,0.46005311497178264
Karnataka,2009,0.2795585749370076,0.6922506815368227,0.28576583077755724,0.31052893659400244
Karnataka,2010,0.1995662297068861,0.4953815615272783,0.6633591917734079,0.11740621887794622
Karnataka,2011,0.5412879150320543,0.6092893081378431,0.3606350351795057,0.4514219320570986
Karnataka,2012,0.38927694319522854,0.15166271830223405,0.10247158578387155,0.401377669580613
Karnataka,2013,0.5753835358657863,0.11854217738186648,0.4760959769078116,0.42652428903397144
Karnataka,2014,0.3227123401269416,0.4178359849480094,0.9586866317878403,0.22546198959831804
Karnataka,2015,0.17070136829011578,0.8400075507196241,0.329424499368573,0.13654973995795064
Karnataka,2016,0.4843555640608554,0.5228386702805992,0.6579469601298936,0.5027110766847406
Karnataka,2017,0.28558670621631105,0.8186218249155303,0.3635215587227133,0.27484231492752015
Karnataka,2018,0.25442541383599654,0.35082020869262864,0.6824824102471586,0.24253070709306185
Karnataka,2019,0.8402066787867188,0.5417556953677081,0.9281977268627096,0.5838497288923316
Karnataka,2020,0.8515293592319714,0.6132952317637268,0.07414757351614648,0.4315591457342038
Karnataka,2021,0.6814977833062227,0.5613983587388494,0.17138733537795414,0.6955848179705655
Karnataka,2022,0.5402672790482569,0.6951985625376383,0.44614829514703225,0.261425251742835
Karnataka,2023,0.4655056932350971,0.4144636703051272,0.5367129713151724,0.4355427686179042
Karnataka,2024,0.5411922304085732,0.5943791877992302,0.526429731192495,0.344777027774704
Kerala,1980,0.5670908684974324,0.2954103280422699,0.6976366588489986,0.352412304968463
Kerala,1981,0.41715306350269515,0.24650372051505803,0.16850081183474652,0.33631182914684077
Kerala,1982,0.13507479348068765,0.34849691034678176,0.004329785314811485,0.09582826159123603
Kerala,1983,0.2161515644435939,0.46011883749528826,0.27494136749052867,0.2022795175390063
Kerala,1984,0.04366408318183267,0.3505033060888666,0.6251127548259066,0.02119066061746155
Kerala,1985,0.1296845596912576,0.2766897237021367,0.2951470322929822,0.14459997786876175
Kerala,1986,0.7048767263100818,0.5898573899038168,0.535089301822118,0.7522684519198849
Kerala,1987,0.6564922017031862,0.16368794571173872,0.3732635756810392,0.3309173398251632
Kerala,1988,0.22702771664593496,0.4168886129536049,0.007577124300920113,0.19588912249640367
Kerala,1989,0.6146461263674926,0.42534451629968434,0.5336460400505142,0.5468905610268895
Kerala,1990,0.6050138742704047,0.06807421132949373,0.3920259787118888,0.25506252074803587
Kerala,1991,0.15733741587726854,0.17564841902883385,0.17788201335017134,0.09284054442846078
Kerala,1992,0.1616432239339138,0.1864229113322213,0.11852787299296408,0.1043487883147062
Kerala,1993,0.4133575734379485,0.050081011294094854,0.42756629983763306,0.2475655637932942
Kerala,1994,0.1805249896341658,0.3393832624014389,0.14414576943893204,0.09513666039614917
Kerala,1995,0.2958249609287787,0.6606249790285043,0.5605267905466355,0.18728560362952307
Kerala,1996,0.5639332759225592,0.5425596272361992,0.6447771964640086,0.5239847294456126
Kerala,1997,0.20718910471087298,0.5004235506317154,0.6714775392386795,0.19005200840987052
Kerala,1998,0.4666220138423755,0.4727509873527409,0.5441096878946419,0.3166426911585703
Kerala,1999,0.4505151022230727,0.5394508421269718,0.5092909976546997,0.21290251189554052
Kerala,2000,0.785666443402545,0.36624600707624877,0.44055565578206746,0.600199181144185
Kerala,2001,0.3135904060217523,0.6973705717766737,0.8013710986830235,0.19962376894987272
Kerala,2002,0.8506363027461485,0.6062578354904622,0.6344939563413313,0.6270609715613589
Kerala,2003,0.1297802443147386,0.5939651540568537,0.047627638462926225,0.13619010733650547
Kerala,2004,0.6957547922048926,0.6721237360442668,0.440375248060617,0.60836007524621
Kerala,2005,0.6041208177845819,0.7842011003093872,0.42053039870106435,0.507109660285493
Kerala,2006,0.73511306733008,0.587476205323846,0.5589031210535811,0.626424698461879
Kerala,2007,0.39450770261219015,0.7226117169979298,0.22298394371279084,0.3680148279296226
Kerala,2008,0.5861958983191401,0.6250241601443272,0.5540321125744181,0.46257054332189884
Kerala,2009,0.6317098842216055,0.6034076743018283,0.48782247880209273,0.4147117406218878
Kerala,2010,0.5691002455905335,0.6653751822680534,0.7853148114739309,0.2608719707867655
Kerala,2011,0.28083436991675437,0.44654775329789653,0.6712971315172288,0.18059090406108222
Kerala,2012,0.7907377284470385,0.30648700611023544,0.9251307955980516,0.34909261923204604
Kerala,2013,0.46008356457117333,0.7897456204158273,0.5634133140898431,0.47875401128693146
Kerala,2014,0.38152648869326694,0.37716668664886394,0.5828973480064946,0.3810169303972557
Kerala,2015,0.50760692756674,0.4672125502064969,0.2588850802814361,0.5176773265464203
Kerala,2016,0.8656587886326667,0.626337490873107,0.23362799927836908,0.6599535243996901
Kerala,2017,0.5344943067649028,0.5603216747841482,0.349449756449576,0.4974825716498838
Kerala,2018,0.4541192230408572,0.6724137558884528,0.20169583258163448,0.3010954962930176
Kerala,2019,0.24256052052435173,0.32111240466676866,0.912502255096518,0.18427022241894433
Kerala,2020,0.502790801518196,0.4616036684566922,0.5536712971315172,0.4562908044705101
Kerala,2021,1.0,0.3610733324398577,0.38047988453905823,1.0
Kerala,2022,0.2397218766944152,0.6466486911922465,0.8623489085332853,0.15801704105344694
Kerala,2023,0.4285395336969349,0.32972352161010854,0.45733357387696183,0.4508133230054221
Kerala,2024,0.1877651261442286,0.2190809510531665,0.710626014793433,0.21328980856478919
Madhya Pradesh,1980,0.09951200842024688,0.08290015134797418,0.579650009020386,0.08290915126701338
Madhya Pradesh,1981,0.15870889548049627,0.4249371541910713,0.6801371098683023,0.07820626314042269
Madhya Pradesh,1982,0.37214939559212834,0.08116336809974015,0.683384448854411,0.3439471063405997
Madhya Pradesh,1983,0.38965968168915255,0.3813929704134627,0.7750315713512538,0.2654365386743388
Madhya Pradesh,1984,0.5333460912831307,0.24465214592118878,0.038787660111852806,0.3400464756003098
Madhya Pradesh,1985,0.174050330111951,0.4051844088628338,0.2484214324373083,0.18429788646674783
Madhya Pradesh,1986,0.14961885624980065,0.38658036188903777,0.33627999278369103,0.06650437091955294
Madhya Pradesh,1987,0.7503588173380538,0.6098699364997824,0.8040772145047809,0.766377116299657
Madhya Pradesh,1988,0.44104232449845304,0.3435712823841594,0.7358830957965,0.2667367489211021
Madhya Pradesh,1989,0.4400535833891493,0.5560579121357607,0.2740393288832762,0.46998450813323006
Madhya Pradesh,1990,0.03281982585398526,0.44291132044779224,0.20169583258163448,0.037927409538563675
Madhya Pradesh,1991,0.2966542276656141,0.32517641075129855,0.5202958686631788,0.31058426468960937
Madhya Pradesh,1992,0.722291327783625,0.3219879584859552,0.013891394551686809,0.38591346685847067
Madhya Pradesh,1993,0.20996395879182217,0.6173152835552274,0.18257261410788383,0.12891446276419166
Madhya Pradesh,1994,0.3133033521513093,0.5613867814920246,0.5177701605628721,0.20880823282062633
Madhya Pradesh,1995,0.41405926067680915,0.3068594402538518,0.5982320043297853,0.2422264025672236
Madhya Pradesh,1996,0.36095429464485057,0.6902411462023785,0.09904383907631248,0.22244660838773928
Madhya Pradesh,1997,0.5676968711128121,0.5320533738550055,0.7227133321306151,0.32875954409649216
Madhya Pradesh,1998,0.7878352948681145,0.5935501391918651,0.2606891574959408,0.44835122275091294
Madhya Pradesh,1999,0.2951870634389054,0.48774744648123325,0.7005231823922063,0.321345579285161
Madhya Pradesh,2000,0.14269766848467452,0.709627147898151,0.547537434602201,0.1326767732654642
Madhya Pradesh,2001,0.6783720856058431,0.16853135559945318,0.6101389139455169,0.6969126922651323
Madhya Pradesh,2002,0.7828596944471022,0.628554827976829,0.45805520476276373,0.48536571871196194
Madhya Pradesh,2003,0.09932063917328485,0.8454743659151726,0.6133862529316255,0.04512006196746707
Madhya Pradesh,2004,0.15414792842790162,0.5947730104157939,0.5228215767634855,0.1545590350780126
Madhya Pradesh,2005,0.6947660510955889,0.2764856501987853,0.7165794696012989,0.5720648445280514
Madhya Pradesh,2006,0.7655407775970401,0.5573217942848824,0.1576763485477179,0.6339769835122275
Madhya Pradesh,2007,0.4186202277294038,0.5331746007763035,0.22370557459859286,0.40857032200951643
Madhya Pradesh,2008,0.29276305297738653,0.5917986391044471,0.7014252209994587,0.22601527055438753
Madhya Pradesh,2009,0.26539725066181863,0.3675304928002279,0.333934692404835,0.23868540444837888
Madhya Pradesh,2010,0.61566676235129,0.3938785405526428,0.8237416561428829,0.3423149275201947
Madhya Pradesh,2011,0.5055975504736389,0.738879122358352,0.027061158217571712,0.3738519420161558
Madhya Pradesh,2012,0.7833062226900137,0.6688008699810427,0.9123218473750677,0.39908155361292463
Madhya Pradesh,2013,0.169234204063407,0.47688622293892147,0.7200072163088579,0.17337058758437535
Madhya Pradesh,2014,0.8373361400822887,0.20869733799850598,0.7081003066931265,0.6167976098262697
Madhya Pradesh,2015,0.678467770229324,0.3345983274214155,0.6990799206206025,0.35744716166869533
Madhya Pradesh,2016,0.31196376742257514,0.32866920725096704,0.2522099945877684,0.23705322562797387
Madhya Pradesh,2017,0.4795075431378177,0.41559254998280093,0.1968248241024716,0.4963760097377448
Madhya Pradesh,2018,0.6242783784645807,0.4414824134752875,0.6482049431715677,0.5828538231714065
Madhya Pradesh,2019,0.4903199055911715,0.49657911978781066,0.6352155872271332,0.47192099147947325
Madhya Pradesh,2020,0.6250119605779351,0.6186274369368725,0.7665524084430814,0.5508741839105898
Madhya Pradesh,2021,0.20635983797403756,0.09101187688167053,0.5240844308136388,0.1018590240123935
Madhya Pradesh,2022,0.449047937996364,0.4160065837251774,0.6043658668591017,0.1892220869757663
Madhya Pradesh,2023,0.5596274678659139,0.7088387177669336,0.13873353779541764,0.592563903950426
Madhya Pradesh,2024,0.21988326475935316,0.38001567049036317,0.41241205123579294,0.24524178377780237
Maharashtra,1980,0.16703345772334385,0.35678857376756773,0.07324553490889407,0.10874737191545866
Maharashtra,1981,0.6731413261888813,0.039360676958904495,0.5856034638282518,0.5804193869647006
Maharashtra,1982,0.2336937454151118,0.030317866066167307,0.6666065307595165,0.14033971450702665
Maharashtra,1983,0.11542755079258762,0.34632176151538707,0.349449756449576,0.13607945114529157
Maharashtra,1984,0.49287149555066495,0.2629908973406279,0.11546094172830601,0.29982295009405774
Maharashtra,1985,0.5071922941983222,0.5792277112979998,0.7526610138913946,0.43341263693703663
Maharashtra,1986,0.5362485248620545,0.01580490416099986,0.4176438751578567,0.48882372468739627
Maharashtra,1987,0.0652569132140465,0.4279068161138794,0.10066750856936679,0.032256279738851396
Maharashtra,1988,0.523968998181992,0.21399206428786294,0.3498105718924769,0.3096160230164878
Maharashtra,1989,0.3801869039645329,0.2803079076716528,0.4768176077936136,0.3221201726236583
Maharashtra,1990,0.19841801422511401,0.5676579210051091,0.210174995489807,0.12487551178488435
Maharashtra,1991,0.4119223040857334,0.500906459181473,0.6258343857117085,0.2254896536461215
Maharashtra,1992,0.07600548591841291,0.2673900549095081,0.46617355222803536,0.04777581055660064
Maharashtra,1993,0.12091346920549867,0.019201943093711135,0.7708821937578928,0.1088027000110656
Maharashtra,1994,0.4401492680126303,0.1023962350008428,0.6139274760959769,0.3264634281288038
Maharashtra,1995,0.24048735368226326,0.5422335020798819,0.6281796860905647,0.20136660396149164
Maharashtra,1996,0.7775013555321658,0.24517842009040852,0.5594443442179325,0.762061524842315
Maharashtra,1997,0.305042579657449,0.38025702665298067,0.1342233447591557,0.17804581166316255
Maharashtra,1998,0.6663796127962236,0.2962535048152517,0.6642612303806603,0.49283501161890003
Maharashtra,1999,0.44464644531623765,0.6861738043009669,0.42540140718022734,0.3498395485227398
Maharashtra,2000,0.785283704908621,0.33081884689444285,0.09976546996211438,0.5988436428018148
Maharashtra,2001,0.8409083660255797,0.63559673741411,0.8616272776474833,0.5793681531481687
